px	py	v	yaw_angle	yaw_rate	px_measured	py_measured	px_true	py_true	vx_true	vy_true	NIS
6.58253	-13.1464	-2.88251	-0.340169	-0.974418	6.55626	-13.1584	6.55	-13.15	-2.72742	0.909144	0.0542662
6.42368	-13.0814	-2.93388	-0.39627	-0.972202	6.32545	-12.9303	6.4	-13.1	-2.72703	0.908994	0.409961
6.26796	-13.022	-2.94916	-0.445856	-0.968004	6.25112	-13.0473	6.25	-13.05	-2.727	0.908995	0.0548676
6.15304	-12.9646	-2.70362	-0.496427	-0.960643	6.09711	-13.0021	6.1	-13	-2.73	0.910004	1.23489
6.00295	-12.9048	-2.73632	-0.53983	-0.955302	5.95513	-12.9613	5.95	-12.95	-2.72998	0.909996	0.324489
5.90529	-12.8516	-2.5873	-0.583231	-0.950752	5.89343	-13.1185	5.8	-12.9	-2.99275	0.99759	1.15565
5.76235	-12.7902	-2.64245	-0.618278	-0.943145	5.6635	-12.8347	5.65	-12.85	-2.99275	0.99758	0.706756
5.64468	-12.708	-2.65239	-0.667885	-0.942361	5.61778	-12.8527	5.55	-12.75	-1.81993	1.81994	0.214116
5.51227	-12.6177	-2.68395	-0.713345	-0.937725	5.45219	-12.6228	5.45	-12.65	-1.81994	1.81994	0.216621
5.39826	-12.5142	-2.69797	-0.765194	-0.937311	5.30917	-12.4284	5.35	-12.55	-1.81722	1.81723	0.166709
5.28278	-12.4155	-2.70763	-0.810742	-0.931551	5.25069	-12.4448	5.25	-12.45	-1.81721	1.81721	0.108525
5.17152	-12.3007	-2.82126	-0.859715	-0.930312	5.13338	-12.4375	5.1	-12.35	-2.72881	1.8192	0.455254
5.04213	-12.1985	-2.84281	-0.892449	-0.913485	4.9499	-12.2734	4.95	-12.25	-2.72881	1.81921	0.814116
4.97381	-12.1099	-2.49452	-0.940338	-0.908643	4.92993	-12.1787	4.9	-12.15	-0.908467	1.81693	2.3724
4.88174	-12.005	-2.50192	-0.981423	-0.900536	4.84027	-12.0359	4.85	-12.05	-0.908462	1.81692	0.155208
4.77377	-11.8505	-2.95589	-1.02708	-0.899442	4.79909	-11.9738	4.75	-11.9	-1.81788	2.72684	4.22785
4.67888	-11.7194	-2.95742	-1.06591	-0.889365	4.63814	-11.758	4.65	-11.75	-1.81788	2.72683	0.182651
4.6293	-11.6139	-2.51455	-1.11722	-0.889531	4.50688	-11.4491	4.6	-11.65	-0.909963	1.81994	4.47384
4.5627	-11.499	-2.50715	-1.15744	-0.881279	4.5399	-11.541	4.55	-11.55	-0.909959	1.81992	0.130183
4.47258	-11.3114	-3.08275	-1.19813	-0.873266	4.46798	-11.2692	4.5	-11.35	-0.909227	3.63689	6.36353
4.42489	-11.1518	-3.07596	-1.25235	-0.879693	4.45518	-11.1556	4.45	-11.15	-0.909218	3.63686	0.0548775
4.41654	-11.0582	-2.48418	-1.31432	-0.896491	4.47788	-11.2387	4.4	-11.05	-0.909227	1.81845	7.00827
4.37953	-10.9315	-2.4771	-1.35829	-0.891169	4.36691	-10.9529	4.35	-10.95	-0.909222	1.81844	0.036273
4.36626	-10.8138	-2.27593	-1.4155	-0.90072	4.34978	-10.6819	4.4	-10.8	0.9094	2.72823	1.09433
4.37032	-10.6807	-2.28566	-1.48082	-0.915316	4.42489	-10.6572	4.45	-10.65	0.909396	2.72819	0.215557
4.3502	-10.53	-2.62462	-1.51631	-0.898979	4.45256	-10.5332	4.45	-10.5	0	3.00113	2.69683
4.37322	-10.3857	-2.64616	-1.58285	-0.920152	4.44692	-10.3512	4.45	-10.35	0	3.00113	0.403721
4.38596	-10.2459	-2.61698	-1.63827	-0.92721	4.41237	-9.99477	4.5	-10.2	0.999524	2.99855	0.785351
4.44079	-10.0945	-2.66442	-1.71819	-0.957164	4.5556	-10.0446	4.55	-10.05	0.999524	2.99856	0.962254
4.46833	-9.95208	-2.72443	-1.76841	-0.947554	4.57379	-9.85032	4.6	-9.9	0.998267	2.9948	0.283476
4.54276	-9.79723	-2.78899	-1.84887	-0.974857	4.65841	-9.75093	4.65	-9.75	0.998262	2.99479	0.962736
4.62818	-9.68034	-2.43196	-1.9536	-1.00785	4.60255	-9.4741	4.7	-9.65	0.910924	1.82187	5.94324
4.69931	-9.55042	-2.46323	-2.0208	-0.988248	4.74425	-9.53907	4.75	-9.55	0.910928	1.82186	0.134713
4.74476	-9.40202	-2.70004	-2.04659	-0.962741	4.78405	-9.35872	4.8	-9.4	0.908038	2.72411	2.49967
4.83374	-9.26408	-2.73662	-2.10958	-0.968124	4.87523	-9.25457	4.85	-9.25	0.908033	2.7241	0.115654
4.90426	-9.11709	-2.86931	-2.14464	-0.951166	4.92663	-9.02336	4.95	-9.1	1.81851	2.72776	0.946207
5.0102	-8.9777	-2.91305	-2.20474	-0.955775	5.04624	-8.96378	5.05	-8.95	1.81852	2.72777	0.0990118
5.08896	-8.82668	-3.05644	-2.2288	-0.928306	5.1055	-8.72095	5.15	-8.8	1.8165	2.72476	1.87483
5.21943	-8.67831	-3.13408	-2.2879	-0.933345	5.26299	-8.64398	5.25	-8.65	1.8165	2.72475	0.211307
5.34775	-8.55749	-3.10459	-2.35183	-0.946583	5.34134	-8.5519	5.35	-8.55	1.82159	1.8216	0.315111
5.45981	-8.44341	-3.07728	-2.4	-0.942464	5.43218	-8.43885	5.45	-8.45	1.82157	1.82157	0.047727
5.52384	-8.32244	-3.05773	-2.39898	-0.877768	5.5122	-8.36624	5.5	-8.35	0.908054	1.81609	5.9094
5.61676	-8.22853	-2.95792	-2.43982	-0.873088	5.54143	-8.23537	5.55	-8.25	0.908054	1.8161	0.372441
5.7624	-8.13917	-2.95266	-2.50965	-0.903673	5.72065	-8.20245	5.7	-8.15	2.72851	1.81902	1.25812
5.88453	-8.04752	-2.92753	-2.556	-0.901373	5.85207	-8.0316	5.85	-8.05	2.72849	1.81899	0.0734733
5.90298	-7.96065	-2.58121	-2.52472	-0.774948	5.99121	-7.96746	5.95	-7.9	1.81851	2.72777	17.5803
6.04208	-7.84634	-2.68894	-2.56049	-0.768322	6.04955	-7.75139	6.05	-7.75	1.81852	2.72777	0.556863
6.12787	-7.76139	-2.55951	-2.56951	-0.713107	6.20599	-7.74241	6.15	-7.65	1.81739	1.81739	3.37196
6.26048	-7.65713	-2.63804	-2.5995	-0.704263	6.2473	-7.56333	6.25	-7.55	1.81739	1.81739	0.517537
6.33423	-7.5755	-2.43198	-2.59572	-0.633455	6.39144	-7.48582	6.35	-7.45	1.8164	1.81641	4.89627
6.46357	-7.47275	-2.51771	-2.6179	-0.620875	6.44526	-7.36223	6.45	-7.35	1.81638	1.81638	0.719022
6.57854	-7.39567	-2.48424	-2.63867	-0.599349	6.66209	-7.31025	6.6	-7.25	2.72856	1.81904	0.535698
6.73216	-7.28021	-2.63468	-2.6537	-0.580286	6.74856	-7.14204	6.75	-7.15	2.72856	1.81904	1.20072
6.80306	-7.20139	-2.35858	-2.63796	-0.503865	6.83447	-7.05268	6.85	-7.05	1.82066	1.82066	5.14107
6.95126	-7.09011	-2.50583	-2.6464	-0.482973	6.97717	-6.96144	6.95	-6.95	1.82065	1.82065	1.09184
7.07476	-7.01926	-2.55969	-2.66762	-0.480632	7.13677	-6.88363	7.1	-6.85	2.99976	1.99984	0.287829
7.22655	-6.90311	-2.72441	-2.66659	-0.453536	7.2552	-6.74652	7.25	-6.75	2.99976	1.99984	1.584
7.24182	-6.81592	-2.18743	-2.60049	-0.315737	7.234	-6.59525	7.3	-6.65	0.999384	1.99876	17.3333
7.35601	-6.70609	-2.30735	-2.58935	-0.287973	7.33491	-6.53948	7.35	-6.55	0.999369	1.99874	1.63421
7.56144	-6.6502	-2.79448	-2.67884	-0.402128	7.67988	-6.69347	7.5	-6.55	2.72747	0	16.1423
7.68771	-6.5817	-2.76979	-2.69774	-0.399604	7.64389	-6.55777	7.65	-6.55	2.72745	0	0.134591
7.75925	-6.51693	-2.36285	-2.67481	-0.327509	7.94309	-6.60222	7.75	-6.45	1.81623	1.81624	6.52433
7.8793	-6.43077	-2.40789	-2.67648	-0.311261	7.84566	-6.34021	7.85	-6.35	1.81623	1.81624	0.523387
8.03246	-6.36505	-2.63493	-2.71086	-0.341112	7.9171	-6.24084	8	-6.3	2.72648	0.908821	2.19099
8.16656	-6.2873	-2.66214	-2.71887	-0.330445	8.14601	-6.23101	8.15	-6.25	2.72645	0.908817	0.202973
8.19293	-6.21964	-1.98368	-2.66846	-0.22489	8.37368	-6.18614	8.25	-6.1	1.81898	2.72847	15.8177
8.32427	-6.10806	-2.13213	-2.64825	-0.191026	8.35502	-5.95811	8.35	-5.95	1.81897	2.72844	1.50262
8.49843	-6.03787	-2.5869	-2.68925	-0.242264	8.43843	-5.87193	8.5	-5.9	2.72647	0.90883	7.46169
8.63963	-5.9451	-2.65277	-2.68529	-0.224676	8.64201	-5.86567	8.65	-5.85	2.72645	0.908817	0.392033
8.71903	-5.8689	-2.32672	-2.65685	-0.165458	8.76652	-5.75601	8.75	-5.75	1.81789	1.81788	3.96594
8.85017	-5.76421	-2.42061	-2.64054	-0.139743	8.85198	-5.65134	8.85	-5.65	1.81789	1.81788	0.794904
8.98953	-5.68618	-2.58264	-2.65267	-0.15159	8.91028	-5.47662	9	-5.55	2.73109	1.82073	1.25458
9.13251	-5.57301	-2.67912	-2.63476	-0.125068	9.13482	-5.45989	9.15	-5.45	2.73106	1.82072	0.806017
9.22527	-5.48921	-2.43433	-2.60762	-0.0759553	9.32693	-5.39468	9.25	-5.35	1.81796	1.81795	2.70581
9.35131	-5.37531	-2.51762	-2.58533	-0.0497417	9.33045	-5.26019	9.35	-5.25	1.81794	1.81793	0.831845
9.48741	-5.2905	-2.64785	-2.59239	-0.0600579	9.4498	-5.12838	9.5	-5.15	2.72905	1.81937	0.740027
9.63087	-5.16156	-2.76012	-2.56722	-0.0312805	9.63754	-5.04328	9.65	-5.05	2.72903	1.81935	0.907815
9.66423	-5.07079	-2.22206	-2.49746	0.0746324	9.83281	-5.00671	9.7	-4.95	0.998666	1.99733	12.8694
9.76397	-4.95809	-2.31131	-2.46877	0.0993648	9.74856	-4.84745	9.75	-4.85	0.998656	1.99731	0.770574
9.86335	-4.87162	-2.29553	-2.45613	0.109312	9.96003	-4.81123	9.85	-4.75	1.8172	1.81719	0.207402
9.96499	-4.75515	-2.36101	-2.42986	0.129054	9.93394	-4.66432	9.95	-4.65	1.81717	1.81717	0.548535
10.0663	-4.6625	-2.37363	-2.41851	0.134217	10.1357	-4.58625	10.05	-4.55	1.82042	1.82043	0.11027
10.17	-4.5361	-2.45208	-2.39006	0.154951	10.1444	-4.44253	10.15	-4.45	1.82041	1.82042	0.575276
10.3256	-4.43614	-2.79909	-2.42676	0.0873095	10.3185	-4.35401	10.3	-4.35	2.72672	1.81782	5.38326
10.4495	-4.30647	-2.8636	-2.40872	0.100715	10.4496	-4.24828	10.45	-4.25	2.7267	1.8178	0.223776
10.4568	-4.19442	-2.23214	-2.3053	0.242723	10.5826	-4.11494	10.5	-4.1	0.908764	2.72628	17.5962
10.5525	-4.05192	-2.34914	-2.26933	0.265732	10.5542	-3.95161	10.55	-3.95	0.908764	2.72628	0.674294
10.6357	-3.94062	-2.36459	-2.24744	0.274256	10.6618	-3.80699	10.65	-3.8	1.8194	2.72911	0.189476
10.7381	-3.77374	-2.52781	-2.20717	0.300094	10.7602	-3.65417	10.75	-3.65	1.81939	2.72908	1.02372
10.852	-3.65619	-2.69777	-2.22066	0.255089	10.8593	-3.57039	10.85	-3.55	1.81839	1.81838	1.94251
10.9447	-3.51368	-2.75367	-2.19693	0.264776	10.9375	-3.46792	10.95	-3.45	1.81838	1.81838	0.142289
10.9786	-3.38373	-2.49902	-2.12362	0.34949	11.0183	-3.30073	11	-3.3	0.908549	2.72563	5.13236
11.0605	-3.22242	-2.60963	-2.08965	0.36463	11.0672	-3.14607	11.05	-3.15	0.908549	2.72564	0.412321
11.1076	-3.08813	-2.53144	-2.04055	0.406033	11.1054	-3.01303	11.1	-3	0.90888	2.72663	1.19046
11.171	-2.92321	-2.62622	-2.00297	0.421029	11.1428	-2.8481	11.15	-2.85	0.908863	2.72661	0.417275
11.2182	-2.78277	-2.60817	-1.96384	0.442927	11.1758	-2.69942	11.2	-2.7	0.909988	2.72995	0.33729
11.2733	-2.61072	-2.70501	-1.92668	0.455506	11.2495	-2.5409	11.25	-2.55	0.909988	2.72995	0.36088
11.2225	-2.44622	-2.44485	-1.76468	0.660998	11.4549	-2.46508	11.2	-2.4	-0.907692	2.72306	27.5677
11.2361	-2.28955	-2.498	-1.71629	0.672034	11.1705	-2.24061	11.15	-2.25	-0.907683	2.72304	0.378461
11.3296	-2.22359	-2.32892	-1.80577	0.480407	11.2202	-2.08176	11.25	-2.1	1.8219	2.73284	24.3533
11.3625	-2.05067	-2.45995	-1.77181	0.487237	11.3536	-1.97104	11.35	-1.95	1.82188	2.73281	0.454709
11.3551	-1.90298	-2.45097	-1.70306	0.546321	11.224	-1.77367	11.35	-1.8	0	2.71996	2.38883
11.3748	-1.72063	-2.58317	-1.6672	0.551686	11.3661	-1.64386	11.35	-1.65	0	2.71993	0.428683
11.3726	-1.56832	-2.60906	-1.62022	0.574413	11.2691	-1.47976	11.35	-1.5	0	2.73448	0.444797
11.3734	-1.39515	-2.68973	-1.58307	0.579467	11.3391	-1.34511	11.35	-1.35	0	2.73446	0.237301
11.2624	-1.21539	-2.87635	-1.40638	0.799339	11.2507	-1.19626	11.25	-1.2	-1.99969	2.99952	28.3898
11.2231	-1.06384	-2.90262	-1.35836	0.806342	11.1532	-1.04324	11.15	-1.05	-1.99967	2.99949	0.286147
11.1564	-0.89798	-3.04757	-1.28332	0.856437	10.9697	-0.89157	11.1	-0.9	-1.00006	3.00024	1.88754
11.1032	-0.749654	-3.05702	-1.23656	0.85975	11.0654	-0.742685	11.05	-0.75	-1.00006	3.00021	0.0787866
10.997	-0.565174	-3.29617	-1.14346	0.92923	10.8913	-0.655608	10.95	-0.649999	-1.81771	1.81773	3.79104
10.9051	-0.455676	-3.16134	-1.07647	0.943682	10.8418	-0.549005	10.85	-0.549999	-1.81772	1.81773	0.823776
10.8143	-0.3133	-3.16772	-1.01813	0.94632	10.827	-0.442912	10.75	-0.45	-1.81842	1.8184	0.223344
10.7109	-0.233507	-3.01137	-0.944813	0.964785	10.6642	-0.353413	10.65	-0.35	-1.8184	1.81839	1.10602
10.537	-0.0585114	-3.65932	-0.849371	1.01458	10.5503	-0.248633	10.5	-0.25	-3.00035	2.00024	13.3562
10.4035	-0.00723804	-3.48222	-0.766899	1.01097	10.3487	-0.171899	10.35	-0.15	-3.00032	2.00022	1.97032
10.3053	0.0698993	-3.19143	-0.719803	0.993425	10.2559	-0.115293	10.25	-0.0999996	-2.00053	1.00027	2.05521
10.1771	0.102867	-3.0595	-0.641304	1.01013	10.137	-0.0462889	10.15	-0.0499992	-2.00053	1.00027	1.53082
10.0823	0.153417	-2.7627	-0.587494	1.00059	10.0717	0.0165033	10.05	9.49949e-07	-2.00009	1.00004	1.91418
9.96156	0.177306	-2.68379	-0.515047	1.01075	9.92833	0.0556031	9.95	0.0500011	-2.00006	1.00003	0.983833
9.81329	0.247689	-2.95987	-0.459493	1.0035	9.8478	0.0279858	9.8	0.0500011	-3.00025	0	2.58528
9.67766	0.237168	-2.86374	-0.376315	1.01857	9.65029	0.0372757	9.65	0.0500011	-3.00024	0	2.45914
9.52749	0.281657	-3.00076	-0.320053	1.00695	9.54682	0.0997641	9.5	0.100001	-2.99825	0.999409	0.960815
9.37793	0.279117	-2.9622	-0.246555	1.01387	9.33515	0.138463	9.35	0.15	-2.99825	0.999409	1.26164
9.28908	0.273664	-2.39714	-0.181159	1.00831	9.46113	0.134275	9.25	0.15	-1.81915	0	6.70215
9.15662	0.263031	-2.37874	-0.110447	1.00928	9.13787	0.161547	9.15	0.15	-1.81913	0	0.61465
8.99864	0.281545	-2.72947	-0.0626773	1.0004	9.02723	0.196492	9	0.2	-2.99927	0.99976	2.69945
8.85579	0.279066	-2.73797	-0.00782417	0.999296	8.82128	0.250523	8.85	0.25	-2.99927	0.99976	0.109027
8.701	0.27818	-2.88305	0.0413999	0.994858	8.67607	0.247512	8.7	0.25	-2.99873	0	0.491162
8.55593	0.264182	-2.88469	0.0935231	0.992455	8.54916	0.247046	8.55	0.25	-2.99871	0	0.0189091
8.41603	0.243686	-2.7436	0.149876	0.990041	8.44086	0.253341	8.4	0.25	-2.72872	0	0.431016
8.2618	0.225381	-2.75411	0.200616	0.983875	8.2302	0.258614	8.25	0.25	-2.72871	0	0.113987
8.11013	0.196251	-2.90271	0.246737	0.978529	8.1066	0.204722	8.1	0.2	-2.99909	-0.9997	0.488212
7.96637	0.151224	-2.91207	0.298777	0.978055	7.94777	0.127954	7.95	0.15	-2.9991	-0.9997	0.0491581
7.81127	0.10915	-3.06267	0.342006	0.970627	7.82213	0.149733	7.8	0.15	-3.00101	0	0.613901
7.66449	0.0732324	-3.05939	0.381123	0.963075	7.63383	0.15164	7.65	0.15	-3.00099	0	0.386387
7.52216	0.0158639	-2.94882	0.432762	0.962549	7.49691	0.101076	7.5	0.100001	-2.72698	-0.908982	0.426702
7.37533	-0.0314196	-2.93154	0.473531	0.952254	7.35046	0.0656199	7.35	0.0500011	-2.72695	-0.908974	0.55403
7.27063	-0.0895619	-2.68456	0.524511	0.95792	7.13188	-0.00451978	7.25	9.49949e-07	-2.00032	-1.00016	1.89959
7.15802	-0.138273	-2.65906	0.562176	0.947325	7.14965	-0.0559868	7.15	-0.0499992	-2.0003	-1.00015	0.38125
6.98424	-0.220645	-3.04276	0.595788	0.926349	6.77233	-0.150907	7	-0.15	-2.72534	-1.8169	4.52238
6.85294	-0.298204	-3.00919	0.63774	0.918752	6.85872	-0.227918	6.85	-0.25	-2.72532	-1.81688	0.284503
6.80444	-0.382888	-2.40651	0.717934	0.965567	6.70421	-0.347264	6.8	-0.349999	-1.00053	-2.00107	11.2679
6.72193	-0.457955	-2.38726	0.764367	0.954835	6.74687	-0.441006	6.75	-0.449999	-1.00054	-2.00107	0.0516366
6.62214	-0.545102	-2.5478	0.801711	0.939698	6.72084	-0.550555	6.65	-0.549999	-2.00016	-2.00017	1.23834
6.53858	-0.634903	-2.53696	0.847528	0.938613	6.54837	-0.624094	6.55	-0.65	-2.00016	-2.00017	0.012402
6.48893	-0.741313	-2.2749	0.926987	0.979038	6.40088	-0.78131	6.5	-0.799999	-0.999884	-2.99963	4.63792
6.42162	-0.862445	-2.33673	0.988741	0.97841	6.44859	-0.960126	6.45	-0.949999	-0.999884	-2.99963	0.578253
6.37506	-0.985339	-2.25561	1.06659	0.999453	6.37766	-1.0844	6.4	-1.1	-0.999984	-2.99995	2.20694
6.32094	-1.12297	-2.34886	1.13166	0.999484	6.35596	-1.24356	6.35	-1.25	-0.999969	-2.99992	0.898546
6.31124	-1.2861	-2.29287	1.24776	1.04711	6.5527	-1.43518	6.35	-1.4	0	-3.00132	10.2729
6.28238	-1.43272	-2.38825	1.31501	1.01185	6.35503	-1.55184	6.35	-1.55	0	-3.00129	1.07622
6.25813	-1.58724	-2.45644	1.38667	1.0102	6.33086	-1.6454	6.35	-1.65	0	-1.81769	0.654414
6.25225	-1.72356	-2.45182	1.45	1.0049	6.34356	-1.7483	6.35	-1.75	0	-1.81769	0.462406
6.25417	-1.92052	-2.73827	1.53358	1.01811	6.34522	-1.96081	6.35	-1.95	0	-3.99976	4.88948
6.2635	-2.07168	-2.77375	1.59164	1.00918	6.34095	-2.12276	6.35	-2.15	0	-3.99972	0.453244
6.26301	-2.17454	-2.58883	1.63093	0.995747	6.3068	-2.23646	6.35	-2.25	0	-2	1.39861
6.28347	-2.31362	-2.61391	1.68574	0.995146	6.34785	-2.35274	6.35	-2.35	0	-1.99998	0.297635
6.29481	-2.42848	-2.51533	1.73074	0.987921	6.26272	-2.46894	6.35	-2.5	0	-3	0.434282
6.3222	-2.57295	-2.5707	1.7815	0.985116	6.36265	-2.64414	6.35	-2.65	0	-3	0.372298
6.36185	-2.74911	-2.86882	1.83414	0.987289	6.38105	-2.77438	6.4	-2.8	1.00003	-3.00012	2.0186
6.40995	-2.9	-2.90324	1.88581	0.984231	6.461	-2.95066	6.45	-2.95	1.00003	-3.00009	0.277349
6.47049	-3.08582	-3.19462	1.93651	0.985307	6.50958	-3.15806	6.5	-3.15	0.999284	-3.99712	1.80725
6.53242	-3.26082	-3.25734	1.98234	0.978529	6.55345	-3.36165	6.55	-3.35	0.999284	-3.99712	0.594915
6.5793	-3.35831	-2.7304	2.03151	0.966151	6.64067	-3.46888	6.6	-3.45	0.909922	-1.81983	6.26401
6.64613	-3.50469	-2.75804	2.08039	0.962194	6.63536	-3.55462	6.65	-3.55	0.909917	-1.81984	0.148228
6.71768	-3.63762	-2.83258	2.12612	0.959913	6.70376	-3.69784	6.7	-3.7	0.999335	-2.99802	0.165287
6.78698	-3.77504	-2.86246	2.166	0.952698	6.75151	-3.84595	6.75	-3.85	0.99934	-2.99802	0.351666
6.85033	-3.88107	-2.60806	2.21186	0.9455	6.65288	-3.91672	6.8	-4	0.908549	-2.72564	1.96794
6.9238	-4.02727	-2.65282	2.24767	0.932104	6.85764	-4.15466	6.85	-4.15	0.908537	-2.72561	1.14995
6.97847	-4.10451	-2.19233	2.29308	0.923249	6.9447	-4.2991	6.9	-4.25	0.90988	-1.81977	5.05301
7.04034	-4.22343	-2.21982	2.32491	0.907027	6.94846	-4.34203	6.95	-4.35	0.909876	-1.81975	1.24284
7.12599	-4.3347	-2.3971	2.36158	0.899811	7.09552	-4.55441	7	-4.5	1.00008	-3.00024	1.332
7.1816	-4.46208	-2.425	2.37552	0.871687	7.03506	-4.6461	7.05	-4.65	1.00008	-3.00024	3.03206
7.30177	-4.60315	-2.88173	2.4073	0.862519	7.25009	-4.88515	7.15	-4.8	1.99984	-2.99976	5.64133
7.38262	-4.74375	-2.90882	2.41782	0.830747	7.26242	-4.9318	7.25	-4.95	1.99984	-2.99976	2.75161
7.4422	-4.81701	-2.44031	2.44728	0.816144	7.33292	-5.08676	7.3	-5.05	1.00028	-2.00057	6.59555
7.50069	-4.94697	-2.46067	2.44578	0.773472	7.3521	-5.15533	7.35	-5.15	1.00028	-2.00056	3.65206
7.58339	-5.04136	-2.45833	2.4698	0.758497	7.40318	-5.28627	7.4	-5.3	1.00003	-3.00012	1.33065
7.63182	-5.18488	-2.47477	2.44946	0.698843	7.44098	-5.44336	7.45	-5.45	1.00004	-3.00012	5.79592
7.7244	-5.28937	-2.60714	2.46753	0.681961	7.46878	-5.50726	7.55	-5.55	1.99961	-1.99961	1.9464
7.79109	-5.42883	-2.62729	2.4516	0.630015	7.66561	-5.647	7.65	-5.65	1.9996	-1.9996	3.59934
7.87212	-5.52382	-2.53433	2.46581	0.611701	7.70927	-5.8194	7.7	-5.8	1.00027	-3.00084	1.68712
7.92109	-5.68271	-2.55767	2.42573	0.538393	7.75724	-5.96146	7.75	-5.95	1.00028	-3.00084	6.02437
8.01165	-5.78754	-2.66877	2.43658	0.522371	7.71187	-5.94164	7.85	-6.05	1.9998	-1.99981	1.71029
8.07311	-5.93717	-2.68824	2.40533	0.463164	7.95005	-6.14609	7.95	-6.15	1.9998	-1.9998	3.43776
8.13539	-6.02099	-2.38169	2.41195	0.444837	8.03808	-6.28852	8	-6.25	1.00004	-2.00008	3.2717
8.17966	-6.16319	-2.39745	2.37476	0.384285	8.04346	-6.35767	8.05	-6.35	1.00004	-2.00008	3.33163
8.29912	-6.29523	-2.88186	2.38346	0.375583	8.1071	-6.48544	8.15	-6.5	1.99951	-2.99928	6.32483
8.36355	-6.45982	-2.91002	2.34335	0.315962	8.25742	-6.66007	8.25	-6.65	1.9995	-2.99925	3.06926
8.41845	-6.54802	-2.35807	2.34166	0.293538	8.38768	-6.7963	8.3	-6.75	0.90921	-1.81841	7.62621
8.46165	-6.7032	-2.37872	2.29827	0.23413	8.33159	-6.8699	8.35	-6.85	0.90921	-1.81841	2.72952
8.55928	-6.82791	-2.62332	2.3009	0.226221	8.58336	-7.15056	8.4	-7	1.0001	-3.00036	2.2241
8.59716	-6.98796	-2.646	2.25182	0.166635	8.45779	-7.15285	8.45	-7.15	1.00011	-3.00036	2.84246
8.67678	-7.10328	-2.76091	2.25296	0.160559	8.37938	-7.10665	8.55	-7.25	1.99907	-1.99908	1.3136
8.73266	-7.24832	-2.77819	2.22419	0.124326	8.647	-7.3454	8.65	-7.35	1.99908	-1.99908	1.03
8.81873	-7.37564	-2.86075	2.22315	0.117757	8.76035	-7.57239	8.7	-7.5	1.00058	-3.00174	0.519355
8.86543	-7.5383	-2.88818	2.1826	0.0720098	8.76121	-7.66039	8.75	-7.65	1.00057	-3.00171	1.5999
8.90698	-7.63265	-2.49872	2.16883	0.050896	8.81118	-7.75569	8.8	-7.75	0.999844	-1.99968	3.99636
8.94337	-7.76768	-2.51207	2.13755	0.0177035	8.84363	-7.83628	8.85	-7.85	0.999844	-1.99968	0.898776
9.0586	-7.93319	-3.11115	2.14653	0.0309712	9.07758	-8.1058	8.95	-8	2.00017	-3.00024	8.73626
9.11787	-8.09176	-3.13043	2.12106	0.00436888	9.05238	-8.15838	9.05	-8.15	2.00014	-3.00021	0.545341
9.1555	-8.19159	-2.69071	2.10297	-0.0194073	9.05557	-8.22632	9.1	-8.25	0.998905	-1.99781	4.85066
9.20585	-8.32254	-2.69888	2.08563	-0.0355637	9.15492	-8.35136	9.15	-8.35	0.998886	-1.99779	0.211362
9.27324	-8.451	-2.6324	2.0795	-0.0404975	9.30408	-8.57245	9.2	-8.5	0.908863	-2.72657	0.290063
9.31929	-8.59972	-2.64813	2.05429	-0.0630763	9.2543	-8.64461	9.25	-8.65	0.908855	-2.72655	0.391219
9.37358	-8.72336	-2.60283	2.04498	-0.0691396	9.15971	-8.67035	9.3	-8.8	0.909475	-2.72841	0.543226
9.41233	-8.88129	-2.63319	2.01374	-0.0960329	9.35164	-8.95148	9.35	-8.95	0.909466	-2.72839	0.548713
9.48952	-9.03537	-2.93549	2.01369	-0.0876932	9.47941	-9.179	9.4	-9.1	0.999765	-2.99935	2.086
9.52251	-9.19303	-2.95605	1.98248	-0.114089	9.44272	-9.24111	9.45	-9.25	0.999774	-2.99934	0.54329
9.54977	-9.30527	-2.52027	1.95708	-0.140211	9.53008	-9.38561	9.5	-9.35	0.908962	-1.81792	4.4975
9.59495	-9.4363	-2.52077	1.94473	-0.144754	9.5752	-9.43724	9.55	-9.45	0.908954	-1.8179	0.0228876
9.64597	-9.5722	-2.57354	1.93615	-0.144713	9.60163	-9.60777	9.6	-9.6	0.909988	-2.72996	0.0754709
9.67676	-9.72151	-2.59268	1.91069	-0.161897	9.62903	-9.75552	9.65	-9.75	0.909971	-2.72993	0.218733
9.73256	-9.87358	-2.75347	1.90548	-0.155807	9.69155	-9.89958	9.7	-9.9	0.907972	-2.7239	0.55213
9.77069	-10.0266	-2.76551	1.88703	-0.165526	9.74482	-10.046	9.75	-10.05	0.907972	-2.72391	0.0673206
9.7929	-10.1425	-2.49021	1.86458	-0.183353	9.69256	-10.1336	9.75	-10.2	0	-2.73106	1.6864
9.80733	-10.2979	-2.52415	1.83161	-0.205894	9.75264	-10.3488	9.75	-10.35	0	-2.73105	0.362278
9.8642	-10.4652	-2.93838	1.83541	-0.184756	9.82419	-10.5024	9.8	-10.5	1	-2.99999	3.97653
9.88193	-10.6227	-2.95988	1.80896	-0.201729	9.83234	-10.6514	9.85	-10.65	0.999994	-2.99996	0.209487
9.9037	-10.7547	-2.84596	1.79051	-0.212657	9.825	-10.7525	9.85	-10.8	0	-3.00047	0.388611
9.90854	-10.9158	-2.88084	1.75775	-0.234652	9.85033	-10.9603	9.85	-10.95	0	-3.00048	0.347574
